city,year,weekofyear,total_cases
sj,2008,18,26
sj,2008,19,14
sj,2008,20,19
sj,2008,21,29
sj,2008,22,12
sj,2008,23,52
sj,2008,24,20
sj,2008,25,62
sj,2008,26,26
sj,2008,27,28
sj,2008,28,43
sj,2008,29,54
sj,2008,30,30
sj,2008,31,30
sj,2008,32,89
sj,2008,33,48
sj,2008,34,32
sj,2008,35,35
sj,2008,36,65
sj,2008,37,60
sj,2008,38,78
sj,2008,39,33
sj,2008,40,58
sj,2008,41,36
sj,2008,42,43
sj,2008,43,35
sj,2008,44,29
sj,2008,45,55
sj,2008,46,40
sj,2008,47,41
sj,2008,48,15
sj,2008,49,11
sj,2008,50,14
sj,2008,51,31
sj,2008,52,19
sj,2009,1,19
sj,2009,2,18
sj,2009,3,25
sj,2009,4,21
sj,2009,5,19
sj,2009,6,17
sj,2009,7,15
sj,2009,8,9
sj,2009,9,15
sj,2009,10,20
sj,2009,11,10
sj,2009,12,12
sj,2009,13,11
sj,2009,14,10
sj,2009,15,21
sj,2009,16,19
sj,2009,17,11
sj,2009,18,17
sj,2009,19,16
sj,2009,20,82
sj,2009,21,19
sj,2009,22,59
sj,2009,23,27
sj,2009,24,26
sj,2009,25,35
sj,2009,26,143
sj,2009,27,83
sj,2009,28,37
sj,2009,29,52
sj,2009,30,37
sj,2009,31,35
sj,2009,32,56
sj,2009,33,33
sj,2009,34,41
sj,2009,35,70
sj,2009,36,31
sj,2009,37,35
sj,2009,38,32
sj,2009,39,30
sj,2009,40,66
sj,2009,41,58
sj,2009,42,60
sj,2009,43,37
sj,2009,44,61
sj,2009,45,43
sj,2009,46,38
sj,2009,47,88
sj,2009,48,40
sj,2009,49,28
sj,2009,50,16
sj,2009,51,46
sj,2009,52,21
sj,2010,53,21
sj,2010,1,29
sj,2010,2,23
sj,2010,3,27
sj,2010,4,30
sj,2010,5,33
sj,2010,6,16
sj,2010,7,18
sj,2010,8,13
sj,2010,9,76
sj,2010,10,51
sj,2010,11,21
sj,2010,12,45
sj,2010,13,24
sj,2010,14,11
sj,2010,15,17
sj,2010,16,24
sj,2010,17,40
sj,2010,18,59
sj,2010,19,28
sj,2010,20,35
sj,2010,21,35
sj,2010,22,64
sj,2010,23,47
sj,2010,24,35
sj,2010,25,40
sj,2010,26,43
sj,2010,27,80
sj,2010,28,103
sj,2010,29,75
sj,2010,30,78
sj,2010,31,38
sj,2010,32,124
sj,2010,33,48
sj,2010,34,126
sj,2010,35,53
sj,2010,36,73
sj,2010,37,120
sj,2010,38,69
sj,2010,39,42
sj,2010,40,54
sj,2010,41,126
sj,2010,42,36
sj,2010,43,80
sj,2010,44,28
sj,2010,45,34
sj,2010,46,28
sj,2010,47,17
sj,2010,48,18
sj,2010,49,18
sj,2010,50,27
sj,2010,51,16
sj,2011,52,18
sj,2011,1,17
sj,2011,2,28
sj,2011,3,32
sj,2011,4,14
sj,2011,5,18
sj,2011,6,17
sj,2011,7,24
sj,2011,8,24
sj,2011,9,10
sj,2011,10,17
sj,2011,11,10
sj,2011,12,11
sj,2011,13,21
sj,2011,14,26
sj,2011,15,16
sj,2011,16,17
sj,2011,17,13
sj,2011,18,43
sj,2011,19,15
sj,2011,20,42
sj,2011,21,36
sj,2011,22,31
sj,2011,23,38
sj,2011,24,107
sj,2011,25,124
sj,2011,26,69
sj,2011,27,43
sj,2011,28,77
sj,2011,29,31
sj,2011,30,91
sj,2011,31,46
sj,2011,32,109
sj,2011,33,74
sj,2011,34,90
sj,2011,35,54
sj,2011,36,41
sj,2011,37,49
sj,2011,38,33
sj,2011,39,73
sj,2011,40,43
sj,2011,41,37
sj,2011,42,36
sj,2011,43,46
sj,2011,44,39
sj,2011,45,33
sj,2011,46,37
sj,2011,47,23
sj,2011,48,94
sj,2011,49,15
sj,2011,50,28
sj,2011,51,14
sj,2012,52,22
sj,2012,1,21
sj,2012,2,15
sj,2012,3,18
sj,2012,4,22
sj,2012,5,14
sj,2012,6,20
sj,2012,7,19
sj,2012,8,19
sj,2012,9,23
sj,2012,10,18
sj,2012,11,16
sj,2012,12,15
sj,2012,13,20
sj,2012,14,25
sj,2012,15,21
sj,2012,16,11
sj,2012,17,11
sj,2012,18,45
sj,2012,19,32
sj,2012,20,39
sj,2012,21,32
sj,2012,22,24
sj,2012,23,37
sj,2012,24,81
sj,2012,25,53
sj,2012,26,39
sj,2012,27,31
sj,2012,28,28
sj,2012,29,47
sj,2012,30,65
sj,2012,31,28
sj,2012,32,45
sj,2012,33,52
sj,2012,34,56
sj,2012,35,32
sj,2012,36,41
sj,2012,37,97
sj,2012,38,90
sj,2012,39,43
sj,2012,40,36
sj,2012,41,31
sj,2012,42,42
sj,2012,43,36
sj,2012,44,43
sj,2012,45,26
sj,2012,46,28
sj,2012,47,47
sj,2012,48,43
sj,2012,49,19
sj,2012,50,9
sj,2012,51,20
sj,2013,1,18
sj,2013,2,28
sj,2013,3,16
sj,2013,4,15
sj,2013,5,28
sj,2013,6,16
sj,2013,7,18
sj,2013,8,17
sj,2013,9,14
sj,2013,10,13
sj,2013,11,11
sj,2013,12,13
sj,2013,13,11
sj,2013,14,26
sj,2013,15,14
sj,2013,16,12
sj,2013,17,29
iq,2010,26,7
iq,2010,27,2
iq,2010,28,7
iq,2010,29,1
iq,2010,30,1
iq,2010,31,2
iq,2010,32,2
iq,2010,33,2
iq,2010,34,6
iq,2010,35,5
iq,2010,36,2
iq,2010,37,6
iq,2010,38,7
iq,2010,39,4
iq,2010,40,5
iq,2010,41,6
iq,2010,42,12
iq,2010,43,7
iq,2010,44,8
iq,2010,45,9
iq,2010,46,12
iq,2010,47,15
iq,2010,48,6
iq,2010,49,7
iq,2010,50,8
iq,2010,51,5
iq,2011,52,4
iq,2011,1,10
iq,2011,2,8
iq,2011,3,6
iq,2011,4,3
iq,2011,5,6
iq,2011,6,9
iq,2011,7,13
iq,2011,8,8
iq,2011,9,14
iq,2011,10,7
iq,2011,11,7
iq,2011,12,7
iq,2011,13,10
iq,2011,14,8
iq,2011,15,7
iq,2011,16,7
iq,2011,17,5
iq,2011,18,21
iq,2011,19,5
iq,2011,20,6
iq,2011,21,9
iq,2011,22,3
iq,2011,23,3
iq,2011,24,3
iq,2011,25,1
iq,2011,26,3
iq,2011,27,3
iq,2011,28,1
iq,2011,29,2
iq,2011,30,2
iq,2011,31,3
iq,2011,32,3
iq,2011,33,3
iq,2011,34,4
iq,2011,35,5
iq,2011,36,3
iq,2011,37,5
iq,2011,38,2
iq,2011,39,4
iq,2011,40,3
iq,2011,41,11
iq,2011,42,9
iq,2011,43,7
iq,2011,44,9
iq,2011,45,11
iq,2011,46,12
iq,2011,47,15
iq,2011,48,6
iq,2011,49,5
iq,2011,50,10
iq,2011,51,17
iq,2012,52,6
iq,2012,1,17
iq,2012,2,11
iq,2012,3,6
iq,2012,4,4
iq,2012,5,11
iq,2012,6,10
iq,2012,7,9
iq,2012,8,8
iq,2012,9,2
iq,2012,10,6
iq,2012,11,7
iq,2012,12,3
iq,2012,13,11
iq,2012,14,4
iq,2012,15,7
iq,2012,16,12
iq,2012,17,10
iq,2012,18,13
iq,2012,19,3
iq,2012,20,8
iq,2012,21,9
iq,2012,22,5
iq,2012,23,2
iq,2012,24,4
iq,2012,25,2
iq,2012,26,3
iq,2012,27,3
iq,2012,28,4
iq,2012,29,4
iq,2012,30,3
iq,2012,31,1
iq,2012,32,2
iq,2012,33,7
iq,2012,34,5
iq,2012,35,1
iq,2012,36,1
iq,2012,37,5
iq,2012,38,3
iq,2012,39,11
iq,2012,40,3
iq,2012,41,16
iq,2012,42,6
iq,2012,43,13
iq,2012,44,7
iq,2012,45,8
iq,2012,46,11
iq,2012,47,11
iq,2012,48,7
iq,2012,49,7
iq,2012,50,9
iq,2012,51,5
iq,2013,1,13
iq,2013,2,5
iq,2013,3,16
iq,2013,4,10
iq,2013,5,6
iq,2013,6,8
iq,2013,7,18
iq,2013,8,10
iq,2013,9,13
iq,2013,10,25
iq,2013,11,8
iq,2013,12,12
iq,2013,13,6
iq,2013,14,5
iq,2013,15,10
iq,2013,16,8
iq,2013,17,8
iq,2013,18,2
iq,2013,19,7
iq,2013,20,11
iq,2013,21,5
iq,2013,22,8
iq,2013,23,2
iq,2013,24,5
iq,2013,25,2
iq,2013,26,4
