city,year,weekofyear,total_cases
sj,2008,18,35
sj,2008,19,17
sj,2008,20,14
sj,2008,21,16
sj,2008,22,17
sj,2008,23,13
sj,2008,24,21
sj,2008,25,18
sj,2008,26,25
sj,2008,27,18
sj,2008,28,13
sj,2008,29,22
sj,2008,30,15
sj,2008,31,16
sj,2008,32,24
sj,2008,33,17
sj,2008,34,18
sj,2008,35,18
sj,2008,36,19
sj,2008,37,25
sj,2008,38,14
sj,2008,39,20
sj,2008,40,29
sj,2008,41,40
sj,2008,42,20
sj,2008,43,36
sj,2008,44,16
sj,2008,45,14
sj,2008,46,17
sj,2008,47,18
sj,2008,48,14
sj,2008,49,14
sj,2008,50,17
sj,2008,51,17
sj,2008,52,21
sj,2009,1,19
sj,2009,2,34
sj,2009,3,20
sj,2009,4,20
sj,2009,5,27
sj,2009,6,22
sj,2009,7,18
sj,2009,8,28
sj,2009,9,33
sj,2009,10,15
sj,2009,11,22
sj,2009,12,15
sj,2009,13,24
sj,2009,14,30
sj,2009,15,17
sj,2009,16,20
sj,2009,17,37
sj,2009,18,16
sj,2009,19,27
sj,2009,20,29
sj,2009,21,36
sj,2009,22,18
sj,2009,23,36
sj,2009,24,13
sj,2009,25,16
sj,2009,26,14
sj,2009,27,40
sj,2009,28,32
sj,2009,29,33
sj,2009,30,17
sj,2009,31,17
sj,2009,32,17
sj,2009,33,19
sj,2009,34,14
sj,2009,35,21
sj,2009,36,25
sj,2009,37,19
sj,2009,38,19
sj,2009,39,13
sj,2009,40,18
sj,2009,41,19
sj,2009,42,20
sj,2009,43,20
sj,2009,44,14
sj,2009,45,13
sj,2009,46,17
sj,2009,47,35
sj,2009,48,21
sj,2009,49,32
sj,2009,50,20
sj,2009,51,17
sj,2009,52,13
sj,2010,53,21
sj,2010,1,25
sj,2010,2,23
sj,2010,3,14
sj,2010,4,36
sj,2010,5,32
sj,2010,6,37
sj,2010,7,22
sj,2010,8,17
sj,2010,9,25
sj,2010,10,19
sj,2010,11,26
sj,2010,12,22
sj,2010,13,17
sj,2010,14,44
sj,2010,15,14
sj,2010,16,24
sj,2010,17,18
sj,2010,18,18
sj,2010,19,17
sj,2010,20,15
sj,2010,21,16
sj,2010,22,19
sj,2010,23,12
sj,2010,24,18
sj,2010,25,28
sj,2010,26,26
sj,2010,27,20
sj,2010,28,21
