city,year,weekofyear,total_cases
sj,2008,18,16
sj,2008,19,15
sj,2008,20,16
sj,2008,21,16
sj,2008,22,16
sj,2008,23,25
sj,2008,24,14
sj,2008,25,16
sj,2008,26,26
sj,2008,27,25
sj,2008,28,15
sj,2008,29,29
sj,2008,30,26
sj,2008,31,29
sj,2008,32,17
sj,2008,33,22
sj,2008,34,16
sj,2008,35,15
sj,2008,36,26
sj,2008,37,16
sj,2008,38,21
sj,2008,39,19
sj,2008,40,20
sj,2008,41,16
sj,2008,42,23
sj,2008,43,22
sj,2008,44,15
sj,2008,45,26
sj,2008,46,18
sj,2008,47,26
sj,2008,48,15
sj,2008,49,23
sj,2008,50,24
sj,2008,51,26
sj,2008,52,17
sj,2009,1,19
sj,2009,2,16
sj,2009,3,23
sj,2009,4,23
sj,2009,5,26
sj,2009,6,24
sj,2009,7,17
sj,2009,8,15
sj,2009,9,25
sj,2009,10,21
sj,2009,11,26
sj,2009,12,16
sj,2009,13,19
sj,2009,14,15
sj,2009,15,24
sj,2009,16,19
sj,2009,17,17
sj,2009,18,15
sj,2009,19,16
sj,2009,20,17
sj,2009,21,28
sj,2009,22,16
sj,2009,23,19
sj,2009,24,25
sj,2009,25,26
sj,2009,26,15
sj,2009,27,19
sj,2009,28,27
sj,2009,29,27
sj,2009,30,23
sj,2009,31,23
sj,2009,32,25
sj,2009,33,15
sj,2009,34,16
sj,2009,35,17
sj,2009,36,26
sj,2009,37,15
sj,2009,38,26
sj,2009,39,24
sj,2009,40,14
sj,2009,41,28
sj,2009,42,15
sj,2009,43,18
sj,2009,44,25
sj,2009,45,18
sj,2009,46,16
sj,2009,47,17
sj,2009,48,15
sj,2009,49,17
sj,2009,50,26
sj,2009,51,27
sj,2009,52,22
sj,2010,53,15
sj,2010,1,29
sj,2010,2,25
sj,2010,3,19
sj,2010,4,28
sj,2010,5,17
sj,2010,6,27
sj,2010,7,28
sj,2010,8,17
sj,2010,9,21
sj,2010,10,16
sj,2010,11,23
sj,2010,12,17
sj,2010,13,15
sj,2010,14,15
sj,2010,15,22
sj,2010,16,23
sj,2010,17,29
sj,2010,18,16
sj,2010,19,16
sj,2010,20,29
sj,2010,21,20
sj,2010,22,24
sj,2010,23,26
sj,2010,24,22
sj,2010,25,29
sj,2010,26,24
sj,2010,27,22
sj,2010,28,23
sj,2010,29,19
sj,2010,30,17
sj,2010,31,27
sj,2010,32,28
sj,2010,33,18
sj,2010,34,23
sj,2010,35,16
sj,2010,36,20
sj,2010,37,24
sj,2010,38,18
sj,2010,39,16
sj,2010,40,25
sj,2010,41,20
sj,2010,42,16
sj,2010,43,27
sj,2010,44,15
sj,2010,45,15
sj,2010,46,16
sj,2010,47,26
sj,2010,48,29
sj,2010,49,26
sj,2010,50,18
sj,2010,51,15
sj,2011,52,25
sj,2011,1,23
sj,2011,2,23
sj,2011,3,20
sj,2011,4,15
sj,2011,5,26
sj,2011,6,16
sj,2011,7,17
sj,2011,8,16
