city,year,weekofyear,total_cases
sj,2008,18,24
sj,2008,19,12
sj,2008,20,18
sj,2008,21,28
sj,2008,22,12
sj,2008,23,49
sj,2008,24,15
sj,2008,25,70
sj,2008,26,22
sj,2008,27,20
sj,2008,28,43
sj,2008,29,66
sj,2008,30,14
sj,2008,31,36
sj,2008,32,87
sj,2008,33,51
sj,2008,34,32
sj,2008,35,32
sj,2008,36,69
sj,2008,37,62
sj,2008,38,103
sj,2008,39,42
sj,2008,40,54
sj,2008,41,39
sj,2008,42,40
sj,2008,43,46
sj,2008,44,24
sj,2008,45,65
sj,2008,46,43
sj,2008,47,35
sj,2008,48,15
sj,2008,49,10
sj,2008,50,11
sj,2008,51,39
sj,2008,52,20
sj,2009,1,20
sj,2009,2,19
sj,2009,3,24
sj,2009,4,22
sj,2009,5,15
sj,2009,6,15
sj,2009,7,16
sj,2009,8,7
sj,2009,9,13
sj,2009,10,22
sj,2009,11,10
sj,2009,12,12
sj,2009,13,10
sj,2009,14,8
sj,2009,15,23
sj,2009,16,17
sj,2009,17,10
sj,2009,18,13
sj,2009,19,15
sj,2009,20,96
sj,2009,21,16
sj,2009,22,74
sj,2009,23,27
sj,2009,24,21
sj,2009,25,38
sj,2009,26,165
sj,2009,27,90
sj,2009,28,45
sj,2009,29,46
sj,2009,30,31
sj,2009,31,41
sj,2009,32,59
sj,2009,33,36
sj,2009,34,43
sj,2009,35,79
sj,2009,36,32
sj,2009,37,40
sj,2009,38,35
sj,2009,39,26
sj,2009,40,65
sj,2009,41,63
sj,2009,42,66
sj,2009,43,32
sj,2009,44,65
sj,2009,45,54
sj,2009,46,27
sj,2009,47,105
sj,2009,48,37
sj,2009,49,23
sj,2009,50,10
sj,2009,51,57
sj,2009,52,19
sj,2010,53,19
sj,2010,1,28
sj,2010,2,26
sj,2010,3,27
sj,2010,4,31
sj,2010,5,39
sj,2010,6,16
sj,2010,7,18
sj,2010,8,12
sj,2010,9,92
sj,2010,10,54
sj,2010,11,21
sj,2010,12,43
sj,2010,13,23
sj,2010,14,13
sj,2010,15,19
sj,2010,16,23
sj,2010,17,47
sj,2010,18,67
sj,2010,19,39
sj,2010,20,34
sj,2010,21,41
sj,2010,22,56
sj,2010,23,50
sj,2010,24,32
sj,2010,25,43
sj,2010,26,50
sj,2010,27,83
sj,2010,28,105
sj,2010,29,78
sj,2010,30,80
sj,2010,31,34
sj,2010,32,126
sj,2010,33,37
sj,2010,34,132
sj,2010,35,66
sj,2010,36,72
sj,2010,37,127
sj,2010,38,76
sj,2010,39,35
sj,2010,40,66
sj,2010,41,140
sj,2010,42,45
sj,2010,43,76
sj,2010,44,24
sj,2010,45,32
sj,2010,46,28
sj,2010,47,20
sj,2010,48,18
sj,2010,49,13
sj,2010,50,26
sj,2010,51,12
sj,2011,52,17
sj,2011,1,15
sj,2011,2,27
sj,2011,3,32
sj,2011,4,12
sj,2011,5,18
sj,2011,6,14
sj,2011,7,23
sj,2011,8,17
sj,2011,9,7
sj,2011,10,17
sj,2011,11,9
sj,2011,12,8
sj,2011,13,17
sj,2011,14,26
sj,2011,15,12
sj,2011,16,17
sj,2011,17,12
sj,2011,18,51
sj,2011,19,12
sj,2011,20,48
sj,2011,21,32
sj,2011,22,30
sj,2011,23,39
sj,2011,24,108
sj,2011,25,129
sj,2011,26,81
sj,2011,27,43
sj,2011,28,65
sj,2011,29,26
sj,2011,30,81
sj,2011,31,42
sj,2011,32,113
sj,2011,33,68
sj,2011,34,93
sj,2011,35,54
sj,2011,36,49
sj,2011,37,50
