city,year,weekofyear,total_cases
sj,2008,18,22
sj,2008,19,24
sj,2008,20,25
sj,2008,21,14
sj,2008,22,23
sj,2008,23,21
sj,2008,24,23
sj,2008,25,22
sj,2008,26,18
sj,2008,27,25
sj,2008,28,22
sj,2008,29,24
sj,2008,30,24
sj,2008,31,15
sj,2008,32,17
sj,2008,33,23
sj,2008,34,15
sj,2008,35,16
sj,2008,36,21
sj,2008,37,15
sj,2008,38,18
sj,2008,39,23
sj,2008,40,20
sj,2008,41,14
sj,2008,42,20
sj,2008,43,22
sj,2008,44,25
sj,2008,45,20
sj,2008,46,19
sj,2008,47,21
sj,2008,48,21
sj,2008,49,14
sj,2008,50,22
sj,2008,51,20
sj,2008,52,25
sj,2009,1,21
sj,2009,2,19
sj,2009,3,21
sj,2009,4,19
sj,2009,5,24
sj,2009,6,23
sj,2009,7,22
sj,2009,8,23
sj,2009,9,22
sj,2009,10,15
sj,2009,11,14
sj,2009,12,17
sj,2009,13,22
sj,2009,14,16
sj,2009,15,23
sj,2009,16,18
sj,2009,17,22
sj,2009,18,14
sj,2009,19,14
sj,2009,20,18
sj,2009,21,15
sj,2009,22,15
sj,2009,23,20
sj,2009,24,24
sj,2009,25,24
sj,2009,26,21
sj,2009,27,22
sj,2009,28,20
sj,2009,29,23
sj,2009,30,23
sj,2009,31,15
sj,2009,32,15
sj,2009,33,15
sj,2009,34,25
sj,2009,35,24
sj,2009,36,24
sj,2009,37,15
sj,2009,38,18
sj,2009,39,23
sj,2009,40,15
sj,2009,41,14
sj,2009,42,14
sj,2009,43,24
sj,2009,44,23
sj,2009,45,22
sj,2009,46,24
sj,2009,47,23
sj,2009,48,24
sj,2009,49,22
sj,2009,50,16
sj,2009,51,22
sj,2009,52,23
sj,2010,53,17
sj,2010,1,22
sj,2010,2,22
sj,2010,3,23
sj,2010,4,24
sj,2010,5,24
sj,2010,6,18
sj,2010,7,24
sj,2010,8,21
sj,2010,9,14
sj,2010,10,25
sj,2010,11,15
sj,2010,12,17
sj,2010,13,14
sj,2010,14,19
sj,2010,15,15
sj,2010,16,18
sj,2010,17,20
sj,2010,18,15
sj,2010,19,25
sj,2010,20,15
sj,2010,21,21
sj,2010,22,18
sj,2010,23,25
sj,2010,24,14
sj,2010,25,20
sj,2010,26,22
sj,2010,27,20
sj,2010,28,15
sj,2010,29,17
sj,2010,30,23
sj,2010,31,22
sj,2010,32,24
sj,2010,33,20
sj,2010,34,25
sj,2010,35,24
sj,2010,36,16
sj,2010,37,15
sj,2010,38,24
sj,2010,39,19
sj,2010,40,17
sj,2010,41,18
sj,2010,42,15
sj,2010,43,22
sj,2010,44,17
sj,2010,45,15
sj,2010,46,21
sj,2010,47,16
sj,2010,48,15
sj,2010,49,21
sj,2010,50,15
sj,2010,51,15
sj,2011,52,22
sj,2011,1,23
sj,2011,2,22
sj,2011,3,23
sj,2011,4,15
sj,2011,5,15
sj,2011,6,21
sj,2011,7,22
sj,2011,8,23
sj,2011,9,14
sj,2011,10,18
sj,2011,11,20
sj,2011,12,14
sj,2011,13,16
sj,2011,14,16
sj,2011,15,21
sj,2011,16,17
sj,2011,17,18
sj,2011,18,14
sj,2011,19,14
sj,2011,20,16
sj,2011,21,22
sj,2011,22,20
sj,2011,23,21
sj,2011,24,23
sj,2011,25,22
sj,2011,26,15
sj,2011,27,14
sj,2011,28,15
sj,2011,29,19
sj,2011,30,21
sj,2011,31,23
sj,2011,32,18
sj,2011,33,17
sj,2011,34,16
sj,2011,35,23
sj,2011,36,17
sj,2011,37,15
sj,2011,38,19
sj,2011,39,23
sj,2011,40,15
sj,2011,41,17
sj,2011,42,14
sj,2011,43,23
sj,2011,44,16
sj,2011,45,15
sj,2011,46,24
sj,2011,47,19
sj,2011,48,21
sj,2011,49,17
sj,2011,50,21
sj,2011,51,22
sj,2012,52,16
sj,2012,1,15
sj,2012,2,17
sj,2012,3,14
sj,2012,4,19
sj,2012,5,16
sj,2012,6,22
sj,2012,7,16
sj,2012,8,23
sj,2012,9,23
sj,2012,10,15
sj,2012,11,15
sj,2012,12,24
sj,2012,13,16
sj,2012,14,24
sj,2012,15,25
sj,2012,16,21
sj,2012,17,23
sj,2012,18,24
sj,2012,19,16
sj,2012,20,15
sj,2012,21,17
sj,2012,22,14
sj,2012,23,16
sj,2012,24,20
sj,2012,25,24
sj,2012,26,17
sj,2012,27,20
sj,2012,28,22
sj,2012,29,15
sj,2012,30,18
sj,2012,31,15
sj,2012,32,21
sj,2012,33,24
sj,2012,34,17
sj,2012,35,23
sj,2012,36,23
sj,2012,37,19
sj,2012,38,17
sj,2012,39,18
sj,2012,40,14
sj,2012,41,21
sj,2012,42,22
sj,2012,43,22
sj,2012,44,18
sj,2012,45,16
sj,2012,46,21
sj,2012,47,18
sj,2012,48,14
sj,2012,49,25
sj,2012,50,22
sj,2012,51,22
sj,2013,1,15
sj,2013,2,24
sj,2013,3,22
sj,2013,4,22
sj,2013,5,24
sj,2013,6,15
sj,2013,7,22
sj,2013,8,19
sj,2013,9,17
sj,2013,10,15
sj,2013,11,16
sj,2013,12,16
sj,2013,13,25
sj,2013,14,20
sj,2013,15,22
sj,2013,16,19
sj,2013,17,16
iq,2010,26,3
iq,2010,27,5
iq,2010,28,5
iq,2010,29,4
iq,2010,30,5
iq,2010,31,4
iq,2010,32,4
iq,2010,33,4
iq,2010,34,4
iq,2010,35,4
iq,2010,36,4
iq,2010,37,4
iq,2010,38,5
iq,2010,39,4
iq,2010,40,5
iq,2010,41,3
iq,2010,42,4
iq,2010,43,5
iq,2010,44,5
iq,2010,45,5
iq,2010,46,3
iq,2010,47,5
iq,2010,48,4
iq,2010,49,5
iq,2010,50,5
iq,2010,51,5
iq,2011,52,4
iq,2011,1,4
iq,2011,2,4
iq,2011,3,3
iq,2011,4,3
iq,2011,5,4
iq,2011,6,5
iq,2011,7,3
iq,2011,8,4
iq,2011,9,4
iq,2011,10,5
iq,2011,11,5
iq,2011,12,5
iq,2011,13,5
iq,2011,14,4
iq,2011,15,4
iq,2011,16,3
iq,2011,17,4
iq,2011,18,4
iq,2011,19,4
iq,2011,20,4
iq,2011,21,5
iq,2011,22,5
iq,2011,23,5
iq,2011,24,5
iq,2011,25,4
iq,2011,26,4
iq,2011,27,4
iq,2011,28,5
iq,2011,29,3
iq,2011,30,4
iq,2011,31,4
iq,2011,32,5
iq,2011,33,4
iq,2011,34,5
iq,2011,35,5
iq,2011,36,5
iq,2011,37,5
iq,2011,38,4
iq,2011,39,5
iq,2011,40,3
iq,2011,41,5
iq,2011,42,4
iq,2011,43,4
iq,2011,44,3
iq,2011,45,4
iq,2011,46,4
iq,2011,47,4
iq,2011,48,5
iq,2011,49,5
iq,2011,50,5
iq,2011,51,5
iq,2012,52,4
iq,2012,1,4
iq,2012,2,5
iq,2012,3,4
iq,2012,4,4
iq,2012,5,4
iq,2012,6,4
iq,2012,7,5
iq,2012,8,4
iq,2012,9,4
iq,2012,10,4
iq,2012,11,5
iq,2012,12,4
iq,2012,13,5
iq,2012,14,4
iq,2012,15,3
iq,2012,16,4
iq,2012,17,4
iq,2012,18,4
iq,2012,19,5
iq,2012,20,4
iq,2012,21,5
iq,2012,22,5
iq,2012,23,4
iq,2012,24,4
iq,2012,25,3
iq,2012,26,5
iq,2012,27,4
iq,2012,28,5
iq,2012,29,5
iq,2012,30,5
iq,2012,31,3
iq,2012,32,5
iq,2012,33,5
iq,2012,34,3
iq,2012,35,5
iq,2012,36,5
iq,2012,37,4
iq,2012,38,5
iq,2012,39,4
iq,2012,40,4
iq,2012,41,5
iq,2012,42,5
iq,2012,43,5
iq,2012,44,4
iq,2012,45,5
iq,2012,46,5
iq,2012,47,4
iq,2012,48,4
iq,2012,49,5
iq,2012,50,5
iq,2012,51,5
iq,2013,1,5
iq,2013,2,4
iq,2013,3,4
iq,2013,4,5
iq,2013,5,4
iq,2013,6,4
iq,2013,7,5
iq,2013,8,5
iq,2013,9,5
iq,2013,10,4
iq,2013,11,5
iq,2013,12,5
iq,2013,13,5
iq,2013,14,4
iq,2013,15,4
iq,2013,16,3
iq,2013,17,5
iq,2013,18,5
iq,2013,19,5
iq,2013,20,4
iq,2013,21,4
iq,2013,22,4
iq,2013,23,5
iq,2013,24,5
iq,2013,25,5
iq,2013,26,4
